feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,label,filepath,species
260.70552411418595,379.47504495013135,287.3700787401715,468.40820881647534,0.8096028561491574,0.7235911595656599,0.7894455317616412,0.6588137080935659,0.039962563605350866,0.037274168259655585,0.04149689769961585,0.037112136953260044,0.27481044266037846,0.2470019693236616,0.2855717612213393,0.24532621104754085,0.0015970064899117134,0.001389363619449116,0.0017219925186923834,0.0013773107092375297,8.996493602362596,10.707607415215989,8.95127952755937,11.767499535000516,55.2584228515625,35.901039450765424,85.566162109375,41.13204777324605,147.999267578125,40.159320158056815,0.22906287014484406,0.9999999403953552,0.11530248820781708,0.027758007869124413,0.4245551526546478,0.12087781727313995,0.00035587185993790627,0.0,0.5385180115699768,0.7075079679489136,0.9806799292564392,1.0,0.7390560507774353,0.0401076078414917,0.0009782343404367566,0.0,0,data_citra\train\ADONIS\011.jpg,ADONIS
531.3947465551577,771.134726269576,415.4544168307356,747.531155062425,0.7213588895209442,0.5978826135650749,0.7821702383709527,0.6101935525217511,0.03284592452356138,0.031004122742289978,0.032050265563658704,0.030749592650087594,0.2291064728799293,0.20665982989199969,0.22185640953340685,0.20366004143451957,0.0010788547578074908,0.0009612556270189826,0.0010272195227010472,0.0009455374481463209,12.388225885827644,15.079794159590554,11.112512303150332,15.0298220596462,30.23193359375,5.917733608899839,123.55084228515625,54.240129772681705,116.78863525390625,30.40389435959257,0.15148743987083435,0.9999999403953552,0.0007736127590760589,0.0,0.0,0.0,0.0,0.0,0.0017777755856513977,0.7140740752220154,0.6909629702568054,0.5602962970733643,0.9999999403953552,0.7374814748764038,0.35822221636772156,0.0,0,data_citra\train\ADONIS\012.jpg,ADONIS
656.2451402559757,946.6899993802338,630.1504060040065,987.868621737495,0.855480049286078,0.7917098709449885,0.8608588498774625,0.782665503731419,0.027025549133661314,0.02482251447026934,0.027036783611045695,0.025153451071019968,0.16883784114065392,0.14071766021478724,0.1643738426164622,0.13947198476903394,0.0007303803059759418,0.0006161572246267308,0.0007309876680305091,0.0006326961007821955,14.38502706693068,17.315456630917385,14.453924704725956,18.440634881274146,40.2708740234375,14.015990495434645,103.9033203125,61.33374021834016,102.049072265625,46.89889790939518,0.06965480744838715,1.0,0.10548166930675507,0.06965480744838715,0.014530638232827187,7.688168261665851e-05,0.0,0.00023064504784997553,0.6239669322967529,0.8107438087463379,0.5118457078933716,0.41928374767303467,0.518457293510437,1.0,0.02975206822156906,0.0,0,data_citra\train\ADONIS\013.jpg,ADONIS
657.0636687992722,869.8533697068905,529.8831200787853,883.9604439210328,0.8851729725518979,0.8481558190353885,0.9073842199864859,0.8456819584009996,0.015043210498048007,0.014170656979455262,0.01549220102234077,0.013589629528117519,0.1487673660182971,0.13213844295056545,0.1558264390924952,0.11793361431536535,0.00022629818208858178,0.00020080751922938413,0.00024000829251661642,0.00018467803071148356,13.816375492126967,15.990885981774477,12.529158464567837,16.588257176516965,71.9820556640625,35.44587361486694,133.713623046875,63.566843163430384,158.9429931640625,68.80587606647664,0.04631521552801132,0.9999999403953552,0.12300775945186615,0.016210325062274933,0.9475547671318054,0.08622802793979645,0.002724424237385392,0.0,0.06283542513847351,0.0,0.302325576543808,1.0,0.26654741168022156,0.2285330891609192,0.12365832924842834,0.3076923191547394,0,data_citra\train\ADONIS\014.jpg,ADONIS
559.2696235236705,797.2445904892803,465.4076033464949,748.8391716784398,0.8764843833421783,0.8239622313321471,0.8974862936361349,0.83466143211634,0.01249405892783011,0.01146926885969776,0.013080669664356222,0.012095030845705073,0.11020472348813279,0.08348326704166975,0.11677027280288038,0.10002616094248509,0.0001561015084920913,0.00013154412817603276,0.0001711039188680091,0.0001462897711585572,15.145115649607298,18.71820943642132,13.939345472441959,17.28879657759553,69.46844482421875,37.35746813114238,138.6456298828125,60.15585050958038,129.10809326171875,60.692481957321036,0.04921438544988632,0.9999998807907104,0.055966753512620926,0.0031164782121777534,0.9161147475242615,0.04583819955587387,0.0,0.00012985337525606155,0.04177470505237579,0.0,0.18841831386089325,0.9999999403953552,0.7971765398979187,0.39988476037979126,0.15125323832035065,0.3232497572898865,0,data_citra\train\ADONIS\015.jpg,ADONIS
401.98326771657065,499.6278752558191,425.3102854331102,604.4343728688373,0.8643537349527366,0.831475432046711,0.8562903646802068,0.7961180685122459,0.020618836275476067,0.017321629662194454,0.02030350538238054,0.018397694526741608,0.16279610770003386,0.12177562406929715,0.16154494466633737,0.13702972425556736,0.0004251364093548878,0.00030003885415421473,0.0004122323308123556,0.00033847516389929813,11.643577755906412,13.763035526073022,12.039247047245077,14.287308574619281,62.03326416015625,38.54268736677141,108.97088623046875,41.360020708807134,88.5203857421875,57.89635240264183,0.32169973850250244,0.9999999403953552,0.053008176386356354,0.015040886588394642,0.9779497385025024,0.008469625376164913,0.0,0.002336448524147272,0.19247031211853027,0.20515401661396027,0.7660560011863708,1.0,0.7497483491897583,0.32192471623420715,0.02778337150812149,0.0,0,data_citra\train\ADONIS\016.jpg,ADONIS
441.1049458661795,632.4483228967398,376.1264148622279,677.0988901978862,0.8588582641132525,0.7979724637765102,0.8795127301548826,0.7837085842519063,0.015716280430352166,0.015250266170846204,0.01744456897018881,0.014466835837757723,0.13510913255176324,0.1270842696362479,0.16173578806844432,0.10822681135948906,0.00024700147056547044,0.00023257061828165616,0.00030431298655567417,0.00020928933915663123,13.160433070867368,14.957219914441872,11.246616633859212,16.226548453099376,73.4755859375,37.86386799650396,132.13873291015625,57.94266578538097,157.38421630859375,48.6779580608384,0.09606412053108215,0.7214977741241455,0.06172987446188927,0.020337359979748726,0.9999999403953552,0.050604142248630524,0.00023926305584609509,0.0,0.07988590002059937,0.0,0.2970043122768402,0.6490727663040161,1.0000001192092896,0.4998573958873749,0.03452211618423462,0.08958631753921509,0,data_citra\train\ADONIS\017.jpg,ADONIS
481.2918922244406,745.421104842314,561.2022637795723,858.3896707794551,0.9090345776014542,0.8587619582406857,0.8937413109465409,0.8373537091653689,0.02261956723984646,0.02031566304364594,0.021921842629645024,0.02079043604562305,0.17379891364757652,0.12797265074637917,0.15094747840100808,0.13206595995706025,0.0005116448221179352,0.00041272616490296133,0.00048056718427892187,0.00043224223096714217,11.991080216536217,15.786905573813243,13.70693897637906,16.419058838119962,71.48046875,39.15702138325128,125.674072265625,50.39917656719232,131.87713623046875,75.77607250162468,0.1936778724193573,0.937447726726532,0.2528850734233856,0.0,0.9999999403953552,0.18531526625156403,0.008362602442502975,0.002007024362683296,0.2067067176103592,0.1858525276184082,0.20987655222415924,0.47847849130630493,1.0,0.46312981843948364,0.17867867648601532,0.0,0,data_citra\train\ADONIS\018.jpg,ADONIS
498.30911663390674,741.7112034225236,523.8903174213118,769.6358732718684,0.9197203595415153,0.8802796272692972,0.9152503907959689,0.8757745517395573,0.019175061573370906,0.015648430895546923,0.01730031301841922,0.016189632127252947,0.19601557858871935,0.13776764597460528,0.1676104312044623,0.14346021215810037,0.0003676829863425656,0.00024487338949270745,0.00029930083053528547,0.0002621041884157808,11.580524114174233,14.699113398228947,12.48997293307199,14.852935705873602,69.60089111328125,45.54952770670156,142.25897216796875,54.1804282917832,135.81298828125,73.43052451749153,0.6777511835098267,0.3611384928226471,0.0,0.0005636182613670826,1.0,0.10779202729463577,0.08919261395931244,0.01690855249762535,0.03577472269535065,0.0,0.13125453889369965,0.6603819131851196,0.9999999403953552,0.49407780170440674,0.2600918412208557,0.15663523972034454,0,data_citra\train\ADONIS\019.jpg,ADONIS
473.8923474409849,644.3619567240065,400.84288877956027,685.5382230765398,0.8850379417989873,0.8440120062211283,0.9025959502512056,0.8340422155625296,0.01533815952161467,0.014035738099832643,0.017028976880744645,0.014470223272248516,0.14565081377010283,0.11822841450991535,0.17592947174240778,0.13198636635449884,0.00023525913751049876,0.00019700194400709367,0.00028998605360493565,0.00020938736154872258,13.08427657480395,15.547151094304445,11.660433070866874,15.93192386384993,51.95318603515625,42.59862257020146,111.86383056640625,70.19759934974547,143.973876953125,49.486977958936805,0.8681595921516418,0.9999999403953552,0.0008418923243880272,0.0,0.37026432156562805,0.4595049321651459,0.0030308132991194725,0.0030308132991194725,0.1749323606491089,1.0,0.14848211407661438,0.5202885866165161,0.35016533732414246,0.13285240530967712,0.0,0.19567176699638367,0,data_citra\train\ADONIS\020.jpg,ADONIS
535.729761318943,708.0979601960414,479.2041092520089,727.0150040301368,0.824483320793086,0.7684619695116273,0.8435347823009056,0.7622783172522654,0.018454006711766648,0.017445957968669577,0.02087270213895669,0.017108832831245067,0.14826910700826626,0.13290332458121512,0.18207423051886618,0.12660309282412519,0.0003405503637179285,0.00030436144944458545,0.00043566969458160715,0.00029271216084748907,13.118417814961695,15.110050220102877,12.117495078741207,15.446772893548415,69.87237548828125,36.99158290255166,174.536865234375,59.66817204517252,143.28900146484375,63.55604330628972,0.039524126797914505,1.0,0.09491077810525894,0.004230007063597441,0.9284864664077759,0.053403835743665695,0.0,0.0007931264117360115,0.07895419001579285,0.00750713050365448,0.0,0.11053586006164551,0.5032358765602112,0.7830702066421509,1.0,0.7514885067939758,0,data_citra\train\ADONIS\021.jpg,ADONIS
747.8556840551786,1011.5617831236863,592.7475393701249,1017.3325686652644,0.8803781032415542,0.8385902583932796,0.9052958477608952,0.8376693302443748,0.053256030927254075,0.05034694482538408,0.05599264627045865,0.050896305482090766,0.23685028549287349,0.207593537730763,0.24571763076714648,0.2208396829329119,0.0028362048301246424,0.002534814853250269,0.0031351764363687067,0.0025904339117263026,15.554256889764883,18.46500093000395,13.804872047245013,18.593899187800655,112.20843505859375,31.84355372305465,128.0528564453125,63.593099383533755,175.020751953125,60.12485734472581,0.03348909690976143,0.001557632233016193,0.0,0.009691935032606125,1.0,0.04248875007033348,0.050103843212127686,0.27146071195602417,0.0,0.17650961875915527,0.2758239209651947,1.0,0.3047998249530792,0.0033178478479385376,0.10373809933662415,0.3105507493019104,0,data_citra\train\ADONIS\022.jpg,ADONIS
1049.293368602519,1445.6883253768915,974.5715428151026,1412.195486391174,0.8789138726071853,0.8324597781714942,0.8872948896676864,0.8363157197706771,0.011443665333731722,0.01041961843223482,0.01112414974073905,0.010535461261062074,0.10655714264264131,0.08325831168528519,0.09337780535709626,0.08568243651271722,0.00013095747627045316,0.00010856844827336758,0.00012374670745438467,0.00011099594398333966,20.956139271656554,25.353896707797315,20.66393946850693,24.66631533263435,72.9027099609375,36.562514122324444,106.97332763671875,64.28125158765097,151.268798828125,74.0919765190178,0.14143986999988556,0.6547794342041016,0.23260490596294403,0.019037403166294098,1.0,0.05898914486169815,0.0028153909370303154,0.0,0.028594136238098145,0.4739210903644562,1.0,0.23140057921409607,0.0473921000957489,0.029917925596237183,0.0,0.008207559585571289,0,data_citra\train\ADONIS\023.jpg,ADONIS
997.9387918308275,1243.5285510574113,840.0514886812047,1211.29369458769,0.8522683829668364,0.8160779539476448,0.8764665059550732,0.8208399031012923,0.013474968089202607,0.011984000102826197,0.013539195502756025,0.01211345024929748,0.1416879722250147,0.10740546011823002,0.14309279603108524,0.11304098397940501,0.00018157476500502858,0.0001436162584645383,0.00018330981486184897,0.0001467356769422052,18.76827017716765,21.663091326187914,17.64659202756129,21.03341806684119,62.7822265625,37.2323923035303,173.2103271484375,73.36656781025167,151.10040283203125,70.6548660567266,0.3030424416065216,0.7892981171607971,0.06418468058109283,0.01854817196726799,0.9999999403953552,0.002802241826429963,0.0,0.0020016012713313103,0.0035126954317092896,0.0,0.1330033540725708,0.30640268325805664,0.27191442251205444,0.06945554167032242,0.04486667364835739,1.0,0,data_citra\train\ADONIS\024.jpg,ADONIS
372.29693651577753,780.8820757642384,544.3562992126433,781.6475912952843,0.9431357445405729,0.8811594940586501,0.9172433585794738,0.8810419450959716,0.01786998069281322,0.014139630890370118,0.01590423014958025,0.014682448852165561,0.2366597323396411,0.15076927847579813,0.18719702783102268,0.1718473742157136,0.0003193362099615173,0.00019992916171590887,0.0002529445366508174,0.0002155743042964578,10.510519192914085,15.172484344970307,12.292445866142396,15.443610887223665,30.578857421875,12.525755000915224,141.7142333984375,93.67749541389193,162.7105712890625,60.158335763887784,0.36674076318740845,1.0,0.05753668397665024,0.025344597175717354,0.004979990888386965,8.892841287888587e-05,0.0,0.0008892841287888587,0.4327847957611084,0.3729429244995117,0.05193416774272919,0.0,0.0555674284696579,0.06881813704967499,0.04060697555541992,1.0,0,data_citra\train\ADONIS\025.jpg,ADONIS
663.975024606342,905.8298096597323,446.46850393703113,796.0789261579517,0.800222806074063,0.7273500320583889,0.8659958485063148,0.7603834498800494,0.013175863332264441,0.012398784735566146,0.014159650464767328,0.012870141590580562,0.08829092046722616,0.07626471899566331,0.10837076183229513,0.08282825224285206,0.0001736033745505106,0.00015372986291890806,0.0002004957012843856,0.00016564054456159153,16.515501968504854,19.487568975140473,13.464689960630675,17.923801847606104,45.53131103515625,33.47976113058851,103.05023193359375,71.30885369933388,89.89276123046875,42.32444106964708,0.4015015661716461,0.9999999403953552,0.08863738179206848,0.007171671837568283,0.11541908979415894,0.15945763885974884,0.0036978935822844505,0.0,0.9999999403953552,0.7173741459846497,0.4713050127029419,0.31564468145370483,0.4866352081298828,0.3671383857727051,0.19221699237823486,0.0,0,data_citra\train\ADONIS\026.jpg,ADONIS
465.4117864173647,628.405852811815,393.47447096459655,641.4739289479671,0.8412948764622028,0.7861722462796185,0.8658260577974326,0.78172916878413,0.04463047010381347,0.04148538053508388,0.046669943001891784,0.04060373872746422,0.3200059639314248,0.2979515254178319,0.34141059991769696,0.28765624102679827,0.001991878861687388,0.0017210367981407165,0.002178083579799828,0.0016486635986481778,10.81569881889859,12.526505053012167,9.726193405512577,12.689875379752744,69.6402587890625,35.1007006325225,142.599609375,42.18291745763962,153.49224853515625,61.22820433689888,0.009949637576937675,0.9999999403953552,0.03021741658449173,0.02419850043952465,0.9267902970314026,0.010195307433605194,0.0003685050178319216,0.0,0.11150546371936798,0.065365269780159,0.07394261658191681,0.16444838047027588,1.0,0.8544808626174927,0.052647143602371216,0.0,0,data_citra\train\ADONIS\027.jpg,ADONIS
631.5640378937545,857.2731725464641,460.84873277562025,800.6554653110251,0.8525261726888903,0.7996744673036638,0.8919248981045935,0.8129078002363016,0.012064538388033723,0.011611499356550916,0.013242970447746423,0.01157701870556315,0.08801010938024331,0.08026152940011862,0.11628691422335752,0.0796405289434247,0.00014555308651633935,0.00013482691730718236,0.00017537626627988511,0.00013402736210895905,16.61275836614295,19.090892181787055,13.361405019685753,18.662781325564882,54.85498046875,35.026463064993706,135.79205322265625,52.92880045689456,135.44915771484375,59.93626357581216,0.423846036195755,1.0,0.16283264756202698,0.026612538844347,0.8497970104217529,0.0003007066552527249,0.0,0.0,0.020250722765922546,0.0,0.23891033232212067,0.875602662563324,0.9999999403953552,0.3416104316711426,0.1272902637720108,0.1485053151845932,0,data_citra\train\ADONIS\028.jpg,ADONIS
663.9270423228918,980.8631037263577,566.546259842565,975.4189348380236,0.7936078813440735,0.6960151477029228,0.8240702065848029,0.6977031856462224,0.01273747401992953,0.011718351474441786,0.012991406532999015,0.011663441179298338,0.09015558011970154,0.06990920224605471,0.0903488294177918,0.06827051409566455,0.00016224324440837975,0.000137319761278552,0.00016877664370564948,0.0001360358601429522,16.607652559056397,20.490854981713287,15.542076771654655,20.601525203053733,97.52801513671875,46.07402593156734,101.7169189453125,49.80804894910538,134.10675048828125,52.27486505894499,0.08519479632377625,0.688484787940979,0.058874454349279404,0.0,0.4367099404335022,0.9999999403953552,0.26216447353363037,0.25852811336517334,0.17990274727344513,0.48662883043289185,0.6651134490966797,1.0,0.2953808605670929,0.14059966802597046,0.13188816606998444,0.0,0,data_citra\train\ADONIS\029.jpg,ADONIS
387.4864665354568,558.8916857834462,323.2250861220619,473.4830429661428,0.8797843974739575,0.8255799044157819,0.8989343651042129,0.8522247798574956,0.02104957979413103,0.018442978787943695,0.022025687596747386,0.019716868032677016,0.21193530541168698,0.16724905374581378,0.2282752395340807,0.1902318814622501,0.0004430848095094894,0.00034014346657254107,0.0004851309141095116,0.0003887548850180008,10.10248523622111,12.421724843451356,9.305056594488633,11.213094426190274,72.021484375,38.78278007839473,95.18792724609375,34.17701540627333,132.89813232421875,55.83304721713521,0.066473588347435,0.9593159556388855,0.03958074748516083,0.003447800874710083,1.0,0.0,0.009102191776037216,0.021652186289429665,0.181420236825943,0.1408073902130127,0.4379863739013672,1.0,0.22616732120513916,0.00571498041972518,0.00012159533071098849,0.0,0,data_citra\train\ADONIS\030.jpg,ADONIS
383.9530019685373,680.6730113461263,463.9068651575198,739.5984871970977,0.9127836465627791,0.8457584372034538,0.8946417026278551,0.8324017604662702,0.053196967986896646,0.04768504869923282,0.05404000033809889,0.048543523583349645,0.32304833484515133,0.28522233103490646,0.32860422617784685,0.28839916031840634,0.0028299174029989068,0.0022738638694482054,0.0029203216365417278,0.0023564736818872233,10.49643208661486,13.971045942093848,11.099532480315597,14.349928699859747,60.76617431640625,49.24426621190441,59.89666748046875,41.64693172957719,144.194580078125,48.768938928565966,1.0,0.4685070812702179,0.001110582146793604,0.0,0.5946375131607056,0.37141045928001404,0.058226242661476135,0.05346660315990448,1.0000001192092896,0.3849444091320038,0.7413173913955688,0.5520958304405212,0.014713430777192116,0.0010265177115797997,0.0,0.0049615055322647095,0,data_citra\train\ADONIS\031.jpg,ADONIS
646.1865772638298,795.391344782806,553.4737942913791,815.8536797074796,0.8024424453166839,0.7565460818062261,0.8305495689208172,0.7502441514868798,0.014444088890772035,0.014247892897165416,0.015208827897486238,0.013318053817341724,0.12459208712736969,0.1247640330189245,0.1444293459523741,0.10715155237238759,0.00020863170388452413,0.00020300245200909674,0.00023130844601535565,0.00017737055748161045,15.543122539371119,17.161200322403296,14.238804133859254,17.85429970860222,53.064453125,40.135032041429255,138.9713134765625,79.31329976038224,135.31549072265625,47.398446017165995,0.3570654094219208,1.0,0.02541862241923809,0.0,0.4054933190345764,0.07613540440797806,0.016504036262631416,0.028550775721669197,0.15138086676597595,0.3562904894351959,0.2956017553806305,0.42243435978889465,0.30412545800209045,0.07500854134559631,0.0,1.0,0,data_citra\train\ADONIS\032.jpg,ADONIS
